ver:"3.0" id:@396a2669-cb8d-491e-81a1-53360d297f4a hisStart:2022-06-05T18:54:11-00:00 Amsterdam hisEnd:2022-06-08T18:54:11-00:00 Amsterdam
ts,val
2022-06-06T18:48:53-00:00 Amsterdam,540
2022-06-06T18:53:53-00:00 Amsterdam,526
2022-06-06T18:58:53-00:00 Amsterdam,551
2022-06-06T19:03:53-00:00 Amsterdam,551
2022-06-06T19:08:53-00:00 Amsterdam,618
2022-06-06T19:13:53-00:00 Amsterdam,619
2022-06-06T19:18:53-00:00 Amsterdam,615
2022-06-06T19:23:53-00:00 Amsterdam,602
2022-06-06T19:28:53-00:00 Amsterdam,573
2022-06-06T19:33:53-00:00 Amsterdam,556
2022-06-06T19:38:53-00:00 Amsterdam,544
2022-06-06T19:43:53-00:00 Amsterdam,528
2022-06-06T19:48:53-00:00 Amsterdam,517
2022-06-06T19:53:53-00:00 Amsterdam,513
2022-06-06T20:03:53-00:00 Amsterdam,511
2022-06-06T20:08:53-00:00 Amsterdam,516
2022-06-06T20:18:53-00:00 Amsterdam,497
2022-06-06T20:28:53-00:00 Amsterdam,527
2022-06-06T20:33:53-00:00 Amsterdam,510
2022-06-06T20:38:53-00:00 Amsterdam,496
2022-06-06T20:53:53-00:00 Amsterdam,522
2022-06-06T20:58:53-00:00 Amsterdam,537
2022-06-06T21:03:53-00:00 Amsterdam,527
2022-06-06T21:08:53-00:00 Amsterdam,516
2022-06-06T21:13:53-00:00 Amsterdam,516
2022-06-06T21:18:53-00:00 Amsterdam,532
2022-06-06T21:23:53-00:00 Amsterdam,513
2022-06-06T21:28:53-00:00 Amsterdam,525
2022-06-06T21:33:53-00:00 Amsterdam,501
2022-06-06T21:38:53-00:00 Amsterdam,513
2022-06-06T21:43:53-00:00 Amsterdam,509
2022-06-06T21:48:53-00:00 Amsterdam,520
2022-06-06T21:53:53-00:00 Amsterdam,524
2022-06-06T21:58:53-00:00 Amsterdam,508
2022-06-06T22:03:53-00:00 Amsterdam,527
2022-06-06T22:08:53-00:00 Amsterdam,535
2022-06-06T22:13:53-00:00 Amsterdam,534
2022-06-06T22:18:53-00:00 Amsterdam,515
2022-06-06T22:23:53-00:00 Amsterdam,519
2022-06-06T22:28:53-00:00 Amsterdam,520
2022-06-06T22:33:53-00:00 Amsterdam,528
2022-06-06T22:38:53-00:00 Amsterdam,515
2022-06-06T22:43:53-00:00 Amsterdam,523
2022-06-06T22:48:53-00:00 Amsterdam,529
2022-06-06T22:53:52-00:00 Amsterdam,534
2022-06-06T22:58:52-00:00 Amsterdam,525
2022-06-06T23:03:52-00:00 Amsterdam,515
2022-06-06T23:08:52-00:00 Amsterdam,520
2022-06-06T23:13:52-00:00 Amsterdam,519
2022-06-06T23:18:53-00:00 Amsterdam,520
2022-06-06T23:23:52-00:00 Amsterdam,561
2022-06-06T23:33:52-00:00 Amsterdam,577
2022-06-06T23:38:52-00:00 Amsterdam,600
2022-06-06T23:48:52-00:00 Amsterdam,617
2022-06-06T23:53:52-00:00 Amsterdam,606
2022-06-06T23:58:52-00:00 Amsterdam,649
2022-06-07T00:03:52-00:00 Amsterdam,663
2022-06-07T00:08:52-00:00 Amsterdam,690
2022-06-07T00:13:52-00:00 Amsterdam,724
2022-06-07T00:18:52-00:00 Amsterdam,731
2022-06-07T00:23:52-00:00 Amsterdam,763
2022-06-07T00:28:52-00:00 Amsterdam,761
2022-06-07T00:33:52-00:00 Amsterdam,813
2022-06-07T00:38:52-00:00 Amsterdam,826
2022-06-07T00:43:52-00:00 Amsterdam,865
2022-06-07T00:48:52-00:00 Amsterdam,894
2022-06-07T00:53:52-00:00 Amsterdam,937
2022-06-07T01:03:52-00:00 Amsterdam,989
2022-06-07T01:13:52-00:00 Amsterdam,1035
2022-06-07T01:18:52-00:00 Amsterdam,1056
2022-06-07T01:28:52-00:00 Amsterdam,1085
2022-06-07T01:33:52-00:00 Amsterdam,1121
2022-06-07T01:43:52-00:00 Amsterdam,1159
2022-06-07T01:48:52-00:00 Amsterdam,1191
2022-06-07T01:53:52-00:00 Amsterdam,1208
2022-06-07T01:58:52-00:00 Amsterdam,1210
2022-06-07T02:03:52-00:00 Amsterdam,1227
2022-06-07T02:13:52-00:00 Amsterdam,1261
2022-06-07T02:18:52-00:00 Amsterdam,1279
2022-06-07T02:23:52-00:00 Amsterdam,1294
2022-06-07T02:28:52-00:00 Amsterdam,1288
2022-06-07T02:33:52-00:00 Amsterdam,1314
2022-06-07T02:38:52-00:00 Amsterdam,1332
2022-06-07T02:43:52-00:00 Amsterdam,1342
2022-06-07T02:48:52-00:00 Amsterdam,1375
2022-06-07T02:53:52-00:00 Amsterdam,1361
2022-06-07T02:58:52-00:00 Amsterdam,1375
2022-06-07T03:03:52-00:00 Amsterdam,1402
2022-06-07T03:08:52-00:00 Amsterdam,1413
2022-06-07T03:13:52-00:00 Amsterdam,1416
2022-06-07T03:18:52-00:00 Amsterdam,1427
2022-06-07T03:23:52-00:00 Amsterdam,1429
2022-06-07T03:28:52-00:00 Amsterdam,1435
2022-06-07T03:33:52-00:00 Amsterdam,1458
2022-06-07T03:38:52-00:00 Amsterdam,1449
2022-06-07T03:43:52-00:00 Amsterdam,1445
2022-06-07T03:48:52-00:00 Amsterdam,1478
2022-06-07T03:58:52-00:00 Amsterdam,1511
2022-06-07T04:03:52-00:00 Amsterdam,1518
2022-06-07T04:08:52-00:00 Amsterdam,1539
2022-06-07T04:13:51-00:00 Amsterdam,1546
2022-06-07T04:18:51-00:00 Amsterdam,1554
2022-06-07T04:23:51-00:00 Amsterdam,1561
2022-06-07T04:28:51-00:00 Amsterdam,1560
2022-06-07T04:33:51-00:00 Amsterdam,1574
2022-06-07T04:38:52-00:00 Amsterdam,1585
2022-06-07T04:43:51-00:00 Amsterdam,1572
2022-06-07T04:48:51-00:00 Amsterdam,1600
2022-06-07T04:53:51-00:00 Amsterdam,1626
2022-06-07T04:58:51-00:00 Amsterdam,1625
2022-06-07T05:03:51-00:00 Amsterdam,1637
2022-06-07T05:08:51-00:00 Amsterdam,1623
2022-06-07T05:13:51-00:00 Amsterdam,1645
2022-06-07T05:18:51-00:00 Amsterdam,1642
2022-06-07T05:23:51-00:00 Amsterdam,1665
2022-06-07T05:28:51-00:00 Amsterdam,1658
2022-06-07T05:33:51-00:00 Amsterdam,1645
2022-06-07T05:38:51-00:00 Amsterdam,1680
2022-06-07T05:43:51-00:00 Amsterdam,1675
2022-06-07T05:48:51-00:00 Amsterdam,1682
2022-06-07T05:53:51-00:00 Amsterdam,1715
2022-06-07T05:58:51-00:00 Amsterdam,1705
2022-06-07T06:03:51-00:00 Amsterdam,1734
2022-06-07T06:08:51-00:00 Amsterdam,1729
2022-06-07T06:13:51-00:00 Amsterdam,1727
2022-06-07T06:18:51-00:00 Amsterdam,1736
2022-06-07T06:23:51-00:00 Amsterdam,1748
2022-06-07T06:28:51-00:00 Amsterdam,1774
2022-06-07T06:33:51-00:00 Amsterdam,1763
2022-06-07T06:38:51-00:00 Amsterdam,1800
2022-06-07T06:43:51-00:00 Amsterdam,1783
2022-06-07T06:48:51-00:00 Amsterdam,1787
2022-06-07T06:53:51-00:00 Amsterdam,1793
2022-06-07T06:58:51-00:00 Amsterdam,1812
2022-06-07T07:03:51-00:00 Amsterdam,1827
2022-06-07T07:08:51-00:00 Amsterdam,1829
2022-06-07T07:13:51-00:00 Amsterdam,1816
2022-06-07T07:18:51-00:00 Amsterdam,1830
2022-06-07T07:23:51-00:00 Amsterdam,1842
2022-06-07T07:28:51-00:00 Amsterdam,1862
2022-06-07T07:38:51-00:00 Amsterdam,1870
2022-06-07T07:43:51-00:00 Amsterdam,1887
2022-06-07T07:48:51-00:00 Amsterdam,1898
2022-06-07T07:53:51-00:00 Amsterdam,1911
2022-06-07T07:58:51-00:00 Amsterdam,1917
2022-06-07T08:03:51-00:00 Amsterdam,1940
2022-06-07T08:08:51-00:00 Amsterdam,1922
2022-06-07T08:13:51-00:00 Amsterdam,1946
2022-06-07T08:18:51-00:00 Amsterdam,1941
2022-06-07T08:23:51-00:00 Amsterdam,1967
2022-06-07T08:28:51-00:00 Amsterdam,1948
2022-06-07T08:33:51-00:00 Amsterdam,1980
2022-06-07T08:38:51-00:00 Amsterdam,1986
2022-06-07T08:43:51-00:00 Amsterdam,2019
2022-06-07T08:48:51-00:00 Amsterdam,1999
2022-06-07T08:53:51-00:00 Amsterdam,2010
2022-06-07T08:58:51-00:00 Amsterdam,2060
2022-06-07T09:03:51-00:00 Amsterdam,2063
2022-06-07T09:08:51-00:00 Amsterdam,2041
2022-06-07T09:13:51-00:00 Amsterdam,2095
2022-06-07T09:18:51-00:00 Amsterdam,2077
2022-06-07T09:23:51-00:00 Amsterdam,2087
2022-06-07T09:28:51-00:00 Amsterdam,2094
2022-06-07T09:33:50-00:00 Amsterdam,1834
2022-06-07T09:38:50-00:00 Amsterdam,1340
2022-06-07T09:43:50-00:00 Amsterdam,1255
2022-06-07T09:53:50-00:00 Amsterdam,1190
2022-06-07T09:58:51-00:00 Amsterdam,1165
2022-06-07T10:03:50-00:00 Amsterdam,1107
2022-06-07T10:08:50-00:00 Amsterdam,1007
2022-06-07T10:13:50-00:00 Amsterdam,960
2022-06-07T10:18:50-00:00 Amsterdam,939
2022-06-07T10:23:50-00:00 Amsterdam,915
2022-06-07T10:28:50-00:00 Amsterdam,871
2022-06-07T10:33:50-00:00 Amsterdam,852
2022-06-07T10:38:50-00:00 Amsterdam,799
2022-06-07T10:43:50-00:00 Amsterdam,780
2022-06-07T10:48:50-00:00 Amsterdam,741
2022-06-07T10:53:50-00:00 Amsterdam,732
2022-06-07T10:58:50-00:00 Amsterdam,726
2022-06-07T11:03:50-00:00 Amsterdam,704
2022-06-07T11:08:50-00:00 Amsterdam,670
2022-06-07T11:13:50-00:00 Amsterdam,649
2022-06-07T11:18:50-00:00 Amsterdam,644
2022-06-07T11:23:50-00:00 Amsterdam,601
2022-06-07T11:28:50-00:00 Amsterdam,613
2022-06-07T11:33:50-00:00 Amsterdam,590
2022-06-07T11:38:50-00:00 Amsterdam,577
2022-06-07T11:43:50-00:00 Amsterdam,560
2022-06-07T11:48:50-00:00 Amsterdam,541
2022-06-07T11:53:50-00:00 Amsterdam,530
2022-06-07T11:58:50-00:00 Amsterdam,531
2022-06-07T12:03:50-00:00 Amsterdam,528
2022-06-07T12:08:50-00:00 Amsterdam,516
2022-06-07T12:13:50-00:00 Amsterdam,511
2022-06-07T12:18:50-00:00 Amsterdam,498
2022-06-07T12:23:50-00:00 Amsterdam,498
2022-06-07T12:28:50-00:00 Amsterdam,487
2022-06-07T12:33:50-00:00 Amsterdam,518
2022-06-07T12:38:50-00:00 Amsterdam,526
2022-06-07T12:43:50-00:00 Amsterdam,579
2022-06-07T12:48:50-00:00 Amsterdam,621
2022-06-07T12:53:50-00:00 Amsterdam,661
2022-06-07T12:58:50-00:00 Amsterdam,638
2022-06-07T13:03:50-00:00 Amsterdam,672
2022-06-07T13:08:50-00:00 Amsterdam,687
2022-06-07T13:13:50-00:00 Amsterdam,719
2022-06-07T13:18:50-00:00 Amsterdam,750
2022-06-07T13:23:50-00:00 Amsterdam,794
2022-06-07T13:28:50-00:00 Amsterdam,827
2022-06-07T13:38:50-00:00 Amsterdam,893
2022-06-07T13:48:50-00:00 Amsterdam,960
2022-06-07T13:53:50-00:00 Amsterdam,987
2022-06-07T13:58:50-00:00 Amsterdam,935
2022-06-07T14:03:50-00:00 Amsterdam,772
2022-06-07T14:08:50-00:00 Amsterdam,783
2022-06-07T14:13:50-00:00 Amsterdam,773
2022-06-07T14:18:50-00:00 Amsterdam,725
2022-06-07T14:23:50-00:00 Amsterdam,729
2022-06-07T14:28:50-00:00 Amsterdam,713
2022-06-07T14:33:50-00:00 Amsterdam,696
2022-06-07T14:38:50-00:00 Amsterdam,687
2022-06-07T14:43:50-00:00 Amsterdam,681
2022-06-07T14:48:50-00:00 Amsterdam,673
2022-06-07T14:53:49-00:00 Amsterdam,676
2022-06-07T14:58:49-00:00 Amsterdam,653
2022-06-07T15:03:49-00:00 Amsterdam,659
2022-06-07T15:13:49-00:00 Amsterdam,645
2022-06-07T15:18:49-00:00 Amsterdam,654
2022-06-07T15:28:49-00:00 Amsterdam,639
2022-06-07T15:33:49-00:00 Amsterdam,655
2022-06-07T15:38:49-00:00 Amsterdam,658
2022-06-07T15:43:49-00:00 Amsterdam,641
2022-06-07T15:48:49-00:00 Amsterdam,656
2022-06-07T15:53:49-00:00 Amsterdam,649
2022-06-07T15:58:49-00:00 Amsterdam,646
2022-06-07T16:03:49-00:00 Amsterdam,652
2022-06-07T16:08:49-00:00 Amsterdam,659
2022-06-07T16:13:49-00:00 Amsterdam,664
2022-06-07T16:18:49-00:00 Amsterdam,701
2022-06-07T16:23:49-00:00 Amsterdam,760
2022-06-07T16:33:49-00:00 Amsterdam,828
2022-06-07T16:38:49-00:00 Amsterdam,776
2022-06-07T16:43:49-00:00 Amsterdam,805
2022-06-07T16:48:49-00:00 Amsterdam,803
2022-06-07T16:53:49-00:00 Amsterdam,811
2022-06-07T16:58:49-00:00 Amsterdam,845
2022-06-07T17:08:49-00:00 Amsterdam,863
